region,reef_name,flat_ha,slope_ha,Area_HA,n_flat,n_slope,flat_scr,slope_scr,UNIQUE_ID
FarNorthern,U/N Reef (10-330),0.0,0.0,216.04174805,0,0,0.0,0.0,10330100104
FarNorthern,Harrington Shoal (10-331),0.0,0.0,110.44081879,0,0,0.0,0.0,10331100104
FarNorthern,U/N Reef (10-332),0.0,0.0,97.69957733,0,0,0.0,0.0,10332100104
FarNorthern,U/N Reef (10-333),0.0,0.0,45.48883438,0,0,0.0,0.0,10333100104
FarNorthern,Four Fathom Patches (10-334),0.0,0.0,168.3480072,0,0,0.0,0.0,10334100104
FarNorthern,Harrington Reef (10-335),0.0,0.0,196.71766663,0,0,0.0,0.0,10335100104
FarNorthern,U/N Cay (10-336),0.0,0.0,0.0,0,0,0.0,0.0,10336100103
FarNorthern,Wyborn Reef (10-336),0.0,0.0,1482.66259766,0,0,0.0,0.0,10336100104
FarNorthern,U/N Reef (10-337),0.0,0.0,63.56521606,0,0,0.0,0.0,10337100104
FarNorthern,Womer Cay (10-338),0.0,0.0,0.0,0,0,0.0,0.0,10338100103
FarNorthern,Womer Reef (10-338),0.0,0.0,309.03503418,0,0,0.0,0.0,10338100104
FarNorthern,Brewis Island (10-339),0.0,0.0,0.0,0,0,0.0,0.0,10339100102
FarNorthern,Brewis Reef (10-339),0.0,0.0,17.00256348,0,0,0.0,0.0,10339100104
FarNorthern,Turtle Island (10-340),0.0,0.0,0.0,0,0,0.0,0.0,10340100102
FarNorthern,Turtle Island Reef (10-340),0.0,0.0,28.91049004,0,0,0.0,0.0,10340100104
FarNorthern,Shortland Reef (10-341),0.0,0.0,361.44424438,0,0,0.0,0.0,10341100104
FarNorthern,Trochus Island (10-342),0.0,0.0,0.0,0,0,0.0,0.0,10342100102
FarNorthern,Trochus Reef (10-342),0.0,0.0,65.50635529,0,0,0.0,0.0,10342100104
FarNorthern,U/N Reef (10-299),0.0,4.37,358.40805054,0,437,0.0,0.0205,10299100104
FarNorthern,Sextant Rock (10-313),0.0,0.0,0.0,0,0,0.0,0.0,10313100108
FarNorthern,Ida Island (10-314),0.0,0.0,0.0,0,0,0.0,0.0,10314100102
FarNorthern,Ida Reef (10-314),0.0,0.0,44.62616348,0,0,0.0,0.0,10314100104
FarNorthern,Sana Rock (10-315),0.0,0.0,0.0,0,0,0.0,0.0,10315100108
FarNorthern,Tree Island (10-316),0.0,0.0,0.0,0,0,0.0,0.0,10316100102
FarNorthern,Tree Reef (10-316),0.0,0.0,9.20286655,0,0,0.0,0.0,10316100104
FarNorthern,Bush Islet (10-317),0.0,0.0,0.0,0,0,0.0,0.0,10317100102
FarNorthern,Brush Islet Reef (10-317),0.0,0.0,13.9720993,0,0,0.0,0.0,10317100104
FarNorthern,Albany Island (10-318),0.0,0.0,0.0,0,0,0.0,0.0,10318100102
FarNorthern,Albany Island Reef (No 1) (10-318a),0.0,0.0,68.68332672,0,0,0.0,0.0,10318101104
FarNorthern,Albany Island Reef (No 2) (10-318b),0.0,0.0,82.36117554,0,0,0.0,0.0,10318102104
FarNorthern,Albany Island Reef (No 3) (10-318c),0.0,0.0,53.85421753,0,0,0.0,0.0,10318103104
FarNorthern,Albany Island Reef (No 4) (10-318d),0.0,0.0,124.45053101,0,0,0.0,0.0,10318104104
FarNorthern,Mai Islet (10-320),0.0,0.0,0.0,0,0,0.0,0.0,10320100102
FarNorthern,Mai Reef (10-320),0.0,0.0,84.12096405,0,0,0.0,0.0,10320100104
FarNorthern,Pitt Rock (10-320),0.0,0.0,0.0,0,0,0.0,0.0,10320100108
FarNorthern,Albany Rock Reef (10-321),0.0,0.0,10.28486824,0,0,0.0,0.0,10321100104
FarNorthern,Albany Rock (10-321),0.0,0.0,0.0,0,0,0.0,0.0,10321100106
FarNorthern,North Brother Reef (10-322),0.0,0.0,11.9050169,0,0,0.0,0.0,10322100104
FarNorthern,North Brother Rock (10-322),0.0,0.0,0.0,0,0,0.0,0.0,10322100106
FarNorthern,Middle Brother (10-323),0.0,0.0,0.0,0,0,0.0,0.0,10323100102
FarNorthern,Middle Brother Reef (10-323),0.0,0.0,67.46485901,0,0,0.0,0.0,10323100104
FarNorthern,South Brother Reef (10-324),0.0,0.0,27.7807045,0,0,0.0,0.0,10324100104
FarNorthern,South Brother Rock (10-324),0.0,0.0,0.0,0,0,0.0,0.0,10324100106
FarNorthern,North Ledge (10-325),0.0,0.0,587.07049561,0,0,0.0,0.0,10325100104
FarNorthern,Meggi-Damun Reef (10-326),0.0,0.0,509.77993774,0,0,0.0,0.0,10326100104
FarNorthern,South Ledge (10-327),0.0,0.0,3729.11645508,0,0,0.0,0.0,10327100104
FarNorthern,U/N Rock (10-327),0.0,0.0,0.0,0,0,0.0,0.0,10327100106
FarNorthern,Tetley Islets (10-327b),0.0,0.0,0.0,0,0,0.0,0.0,10327102102
FarNorthern,Ulfa Reef (10-328),0.0,0.0,7.1451273,0,0,0.0,0.0,10328100104
FarNorthern,Ulfa Rock (10-328),0.0,0.0,0.0,0,0,0.0,0.0,10328100108
FarNorthern,U/N Cay (10-329),0.0,0.0,0.0,0,0,0.0,0.0,10329100103
FarNorthern,Ariel Bank (10-329),0.0,0.0,29.29118538,0,0,0.0,0.0,10329100104
FarNorthern,U/N Reef (10-401),0.0,0.88,117.56376648,0,88,0.0,0.0126,10401100104
FarNorthern,U/N Reef (10-402),5.8,14.61,814.2322998,580,1461,0.0473,0.0301,10402100104
FarNorthern,U/N Reef (10-403),0.0,8.13,445.53039551,0,813,0.0,0.0307,10403100104
FarNorthern,U/N Reef (10-404),0.0,1.72,270.02435303,0,172,0.0,0.0108,10404100104
FarNorthern,U/N Reef (10-405),0.0,0.0,431.06222534,0,0,0.0,0.0,10405100104
FarNorthern,U/N Reef (10-406),3.66,28.17,909.48571777,366,2817,0.0266,0.0522,10406100104
FarNorthern,U/N Reef (10-407a),0.0,2.31,157.5952301,0,231,0.0,0.0248,10407101104
FarNorthern,Turtle Head Island (10-343),0.0,0.0,0.0,0,0,0.0,0.0,10343100102
FarNorthern,Turtle Head Island Reef (No 1) (10-343a),0.0,0.0,20.99057579,0,0,0.0,0.0,10343101104
FarNorthern,Turtle Head Island Reef (No 2) (10-343b),0.0,0.0,67.5406723,0,0,0.0,0.0,10343102104
FarNorthern,Tern Island (10-344),0.0,0.0,0.0,0,0,0.0,0.0,10344100102
FarNorthern,Tern Reef (10-344),0.0,0.0,22.51869011,0,0,0.0,0.0,10344100104
FarNorthern,U/N Reef (10-348),0.0,0.0,145.65742493,0,0,0.0,0.0,10348100104
FarNorthern,U/N Reef (10-349),0.01,0.0,135.39407349,1,0,0.0007,0.0,10349100104
FarNorthern,U/N Reef (10-350),0.0,2.22,50.61326981,0,222,0.0,0.0739,10350100104
FarNorthern,U/N Reef (10-351),0.0,0.0,580.96466064,0,0,0.0,0.0,10351100104
FarNorthern,U/N Reef (10-352),0.0,9.14,474.22930908,0,914,0.0,0.0325,10352100104
FarNorthern,U/N Cay (10-353),0.0,0.0,0.0,0,0,0.0,0.0,10353100103
FarNorthern,U/N Reef (10-353),1.88,0.5,248.08630371,188,50,0.0506,0.0034,10353100104
FarNorthern,U/N Reef (10-354),0.0,0.0,50.25365448,0,0,0.0,0.0,10354100104
FarNorthern,U/N Reef (10-355),3.45,9.98,159.24624634,345,998,0.1445,0.1056,10355100104
FarNorthern,U/N Reef (10-356),0.0,0.58,146.10910034,0,58,0.0,0.0067,10356100104
FarNorthern,U/N Reef (10-357),1.3,11.49,256.56268311,130,1149,0.034,0.0755,10357100104
FarNorthern,U/N Reef (10-358),4.71,17.76,927.71069336,471,1776,0.034,0.0322,10358100104
FarNorthern,U/N Reef (10-359),16.27,22.85,404.49667358,1627,2285,0.2676,0.0952,10359100104
FarNorthern,U/N Reef (10-360),6.67,13.19,78.5923996,667,1319,0.5652,0.2826,10360100104
FarNorthern,U/N Reef (10-361),1.77,8.25,200.30058289,177,825,0.0586,0.0694,10361100104
FarNorthern,U/N Reef (10-362),11.69,8.72,169.3837738,1169,872,0.4594,0.0867,10362100104
FarNorthern,U/N Reef (10-363),0.0,24.22,94.74962616,0,2422,0.0,0.4305,10363100104
FarNorthern,U/N Reef (10-364),4.91,7.52,128.00785828,491,752,0.2557,0.0989,10364100104
FarNorthern,Linda Reef (10-365),0.44,0.87,143.24545288,44,87,0.0206,0.0103,10365100104
FarNorthern,U/N Reef (10-366),0.0,16.0,43.98457336,0,1600,0.0,0.6128,10366100104
FarNorthern,U/N Reef (10-367),4.26,25.76,417.24203491,426,2576,0.0679,0.1039,10367100104
FarNorthern,U/N Reef (10-368),3.4,70.78,459.21694946,340,7078,0.0493,0.2596,10368100104
FarNorthern,U/N Reef (10-369),0.0,40.78,162.50700378,0,4078,0.0,0.4226,10369100104
FarNorthern,U/N Reef (10-370),0.0,0.55,54.95698547,0,55,0.0,0.0168,10370100104
FarNorthern,U/N Reef (10-371),0.03,5.13,146.59922791,3,513,0.0013,0.059,10371100104
FarNorthern,U/N Reef (10-372),12.67,22.97,84.37194824,1267,2297,1.0,0.4585,10372100104
FarNorthern,U/N Reef (10-373),2.86,10.45,76.97505951,286,1045,0.2477,0.2287,10373100104
FarNorthern,U/N Reef (10-374),9.89,42.58,387.18444824,989,4258,0.1698,0.1853,10374100104
FarNorthern,U/N Reef (10-375a),16.24,35.54,250.98284912,1624,3554,0.4308,0.2385,10375101104
FarNorthern,U/N Reef (10-375b),5.79,38.87,288.27511597,579,3887,0.1338,0.2271,10375102104
FarNorthern,U/N Cay (10-376),0.0,0.0,0.0,0,0,0.0,0.0,10376100103
FarNorthern,U/N Reef (10-376),0.0,0.0,118.51325226,0,0,0.0,0.0,10376100104
FarNorthern,U/N Reef (10-378),0.0,0.0,526.45141602,0,0,0.0,0.0,10378100104
FarNorthern,U/N Reef (10-381),0.25,4.4,1129.53161621,25,440,0.0013,0.0066,10381100104
FarNorthern,U/N Reef (10-382),0.0,1.2,421.9894104,0,120,0.0,0.0047,10382100104
FarNorthern,U/N Reef (10-384),0.0,8.74,981.70928955,0,874,0.0,0.015,10384100104
FarNorthern,U/N Reef (10-385),0.0,0.0,155.82792664,0,0,0.0,0.0,10385100104
FarNorthern,U/N Reef (10-386),0.06,5.65,454.86483765,6,565,0.0007,0.0209,10386100104
FarNorthern,U/N Reef (10-387),6.27,9.89,725.86291504,627,989,0.0573,0.0229,10387100104
FarNorthern,U/N Reef (10-389),0.0,0.0,119.05319214,0,0,0.0,0.0,10389100104
FarNorthern,U/N Reef (10-390),0.0,0.72,326.690979,0,72,0.0,0.0037,10390100104
FarNorthern,Triangle Reef (10-391),0.26,22.02,1797.76904297,26,2202,0.0007,0.0205,10391100104
FarNorthern,U/N Reef (10-392),0.0,4.52,8258.6640625,0,452,0.0,0.0008,10392100104
FarNorthern,U/N Reef (10-393),0.0,0.0,1915.88623047,0,0,0.0,0.0,10393100104
FarNorthern,U/N Reef (10-394),0.0,2.55,84.44664001,0,255,0.0,0.0509,10394100104
FarNorthern,U/N Reef (10-395),0.0,0.0,438.51498413,0,0,0.0,0.0,10395100104
FarNorthern,U/N Reef (10-396),0.0,0.0,252.63954163,0,0,0.0,0.0,10396100104
FarNorthern,U/N Reef (10-397),0.0,0.0,73.80988312,0,0,0.0,0.0,10397100104
FarNorthern,U/N Reef (10-398),0.0,3.43,394.94638062,0,343,0.0,0.0147,10398100104
FarNorthern,U/N Reef (10-399),0.0,0.57,421.73300171,0,57,0.0,0.0024,10399100104
FarNorthern,U/N Reef (10-400),0.0,4.42,356.31942749,0,442,0.0,0.0209,10400100104
FarNorthern,U/N Reef (10-426),0.59,5.1,464.80551147,59,510,0.0087,0.0185,10426100104
FarNorthern,U/N Reef (10-427),0.0,0.0,999.15362549,0,0,0.0,0.0,10427100104
FarNorthern,U/N Reef (10-428a),0.0,0.0,41.56597519,0,0,0.0,0.0,10428101104
FarNorthern,U/N Reef (10-428b),0.0,0.27,43.88956833,0,27,0.0,0.0104,10428102104
FarNorthern,U/N Reef (10-429),0.0,0.0,9.4413681,0,0,0.0,0.0,10429100104
FarNorthern,U/N Reef (10-430),0.0,0.0,13.48656082,0,0,0.0,0.0,10430100104
FarNorthern,U/N Reef (10-431),0.0,0.0,30.43344688,0,0,0.0,0.0,10431100104
FarNorthern,U/N Reef (10-432),0.0,0.0,151.97494507,0,0,0.0,0.0,10432100104
FarNorthern,U/N Reef (10-434),0.0,0.0,98.3536377,0,0,0.0,0.0,10434100104
FarNorthern,U/N Island (10-435),0.0,0.0,0.0,0,0,0.0,0.0,10435100102
FarNorthern,U/N Reef (10-436),0.0,0.0,6.82139874,0,0,0.0,0.0,10436100104
FarNorthern,U/N Reef (10-437),0.0,25.51,227.48731995,0,2551,0.0,0.1888,10437100104
FarNorthern,U/N Reef (10-438),0.0,0.0,45.57192993,0,0,0.0,0.0,10438100104
FarNorthern,U/N Reef (10-439),0.0,0.0,4994.65869141,0,0,0.0,0.0,10439100104
FarNorthern,U/N Reef (10-440),0.0,0.0,1449.20556641,0,0,0.0,0.0,10440100104
FarNorthern,U/N Reef (11-325),0.0,0.0,2238.38208008,0,0,0.0,0.0,11325100104
FarNorthern,U/N Reef (10-442),0.0,0.0,125.73518372,0,0,0.0,0.0,10442100104
FarNorthern,U/N Reef (10-443),0.0,0.21,1.7337054,0,21,0.0,0.204,10443100104
FarNorthern,U/N Reef (10-444),0.0,0.0,26.8478508,0,0,0.0,0.0,10444100104
FarNorthern,U/N Reef (10-445),1.29,1.85,18.54880524,129,185,0.4627,0.1679,10445100104
FarNorthern,U/N Reef (10-800),0.0,0.0,230.76745605,0,0,0.0,0.0,10800100104
FarNorthern,U/N Reef (10-801),0.0,0.0,32.16239166,0,0,0.0,0.0,10801100104
FarNorthern,Little Ida Island (10-802),0.0,0.0,0.0,0,0,0.0,0.0,10802100102
FarNorthern,U/N Rock (10-804),0.0,0.0,0.0,0,0,0.0,0.0,10804100106
FarNorthern,U/N Rock (10-805),0.0,0.0,0.0,0,0,0.0,0.0,10805100106
FarNorthern,U/N Rock (10-806),0.0,0.0,0.0,0,0,0.0,0.0,10806100106
FarNorthern,U/N Reef (10-807),0.0,0.0,22.64978981,0,0,0.0,0.0,10807100104
FarNorthern,U/N Reef (10-407b),0.0,0.07,80.46883392,0,7,0.0,0.0015,10407102104
FarNorthern,U/N Reef (10-408),0.0,0.0,169.5660553,0,0,0.0,0.0,10408100104
FarNorthern,U/N Reef (10-409),0.0,0.0,196.30654907,0,0,0.0,0.0,10409100104
FarNorthern,U/N Reef (10-410),0.0,1.12,168.13369751,0,112,0.0,0.0113,10410100104
FarNorthern,U/N Reef (10-411),1.86,50.0,1167.15014648,186,5000,0.0107,0.0721,10411100104
FarNorthern,U/N Reef (10-411b),2.48,2.47,4613.79345703,248,247,0.0033,0.0008,10411102104
FarNorthern,U/N Reef (10-412),2.88,24.04,1953.09240723,288,2404,0.01,0.0207,10412100104
FarNorthern,U/N Reef (10-413),0.53,16.57,464.26785278,53,1657,0.0073,0.0601,10413100104
FarNorthern,U/N Reef (10-414),32.21,16.49,1369.08874512,3221,1649,0.1565,0.0202,10414100104
FarNorthern,U/N Reef (10-415),0.0,9.91,184.74478149,0,991,0.0,0.0903,10415100104
FarNorthern,U/N Reef (10-416a),0.0,0.18,117.51255798,0,18,0.0,0.0025,10416101104
FarNorthern,U/N Reef (10-416b),19.52,27.45,624.55029297,1952,2745,0.2084,0.0741,10416102104
FarNorthern,U/N Reef (10-417),10.38,63.22,907.86816406,1038,6322,0.0759,0.1172,10417100104
FarNorthern,U/N Reef (10-418a),0.0,12.14,779.39117432,0,1214,0.0,0.0263,10418101104
FarNorthern,U/N Reef (10-418b),0.0,0.13,383.99279785,0,13,0.0,0.0005,10418102104
FarNorthern,U/N Reef (10-419a),0.95,1.07,353.97015381,95,107,0.018,0.0051,10419101104
FarNorthern,U/N Reef (10-419b),1.9,3.39,30.0484066,190,339,0.4208,0.19,10419102104
FarNorthern,U/N Reef (10-420),0.39,2.96,494.36550903,39,296,0.0053,0.0101,10420100104
FarNorthern,U/N Reef (10-421),0.0,0.0,56.26845169,0,0,0.0,0.0,10421100104
FarNorthern,U/N Reef (10-422),0.0,0.0,48.59794617,0,0,0.0,0.0,10422100104
FarNorthern,U/N Reef (10-423),0.0,0.0,1110.56726074,0,0,0.0,0.0,10423100104
FarNorthern,U/N Reef (10-424),0.0,0.0,1838.65966797,0,0,0.0,0.0,10424100104
FarNorthern,U/N Reef (10-425),0.0,0.0,507.45440674,0,0,0.0,0.0,10425100104
FarNorthern,U/N Reef (11-034),0.0,0.0,1283.07434082,0,0,0.0,0.0,11034100104
FarNorthern,U/N Island (11-034a),0.0,0.0,0.0,0,0,0.0,0.0,11034101102
FarNorthern,Arnold Reef (11-001),0.0,0.0,60.85735321,0,0,0.0,0.0,11001100104
FarNorthern,Arnold Islets (North) (11-001a),0.0,0.0,0.0,0,0,0.0,0.0,11001101102
FarNorthern,Arnold Islets (South) (11-001b),0.0,0.0,0.0,0,0,0.0,0.0,11001102102
FarNorthern,Thomson Islet (11-002),0.0,0.0,0.0,0,0,0.0,0.0,11002100102
FarNorthern,Thomson Islet Reef (11-002),0.0,0.0,7.74173021,0,0,0.0,0.0,11002100104
FarNorthern,U/N Reef (11-003),0.0,0.0,221.04072571,0,0,0.0,0.0,11003100104
FarNorthern,Gilmore Bank (11-004),0.0,0.0,12.33421326,0,0,0.0,0.0,11004100104
FarNorthern,U/N Reef (11-005),0.0,0.0,29.65876579,0,0,0.0,0.0,11005100104
FarNorthern,U/N Reef (11-006),0.0,0.0,7.78088665,0,0,0.0,0.0,11006100104
FarNorthern,U/N Reef (11-007),0.0,0.0,17.14462662,0,0,0.0,0.0,11007100104
FarNorthern,U/N Reef (11-008),0.0,0.0,161.92323303,0,0,0.0,0.0,11008100104
FarNorthern,Bushy Island (11-009),0.0,0.0,0.0,0,0,0.0,0.0,11009100102
FarNorthern,Bushy Island Reef (11-009),0.0,0.0,254.65699768,0,0,0.0,0.0,11009100104
FarNorthern,U/N Island (11-009a),0.0,0.0,0.0,0,0,0.0,0.0,11009101106
FarNorthern,U/N Island (11-009b),0.0,0.0,0.0,0,0,0.0,0.0,11009102106
FarNorthern,Cairncross Islets Reef (11-010),0.0,0.0,207.06611633,0,0,0.0,0.0,11010100104
FarNorthern,Cairncross Islets (No 1) (11-010a),0.0,0.0,0.0,0,0,0.0,0.0,11010101102
FarNorthern,Cairncross Islets (No 2) (11-010b),0.0,0.0,0.0,0,0,0.0,0.0,11010102102
FarNorthern,Cairncross Islets (No 3) (11-010c),0.0,0.0,0.0,0,0,0.0,0.0,11010103102
FarNorthern,U/N Reef (11-011a),0.0,0.0,4.96269226,0,0,0.0,0.0,11011101104
FarNorthern,U/N Reef (11-011b),0.0,0.0,4.23443031,0,0,0.0,0.0,11011102104
FarNorthern,U/N Reef (11-012),0.0,0.0,109.28593445,0,0,0.0,0.0,11012100104
FarNorthern,Halfway Islet (11-013),0.0,0.0,0.0,0,0,0.0,0.0,11013100102
FarNorthern,Halfway Islet Reef (11-013),0.0,0.0,115.1651001,0,0,0.0,0.0,11013100104
FarNorthern,Pearn Reef (11-014),0.0,0.0,13.88030338,0,0,0.0,0.0,11014100104
FarNorthern,U/N Reef (11-015),0.0,0.0,108.72819519,0,0,0.0,0.0,11015100104
FarNorthern,McSweeney Reef (11-016),0.54,4.67,530.40917969,54,467,0.0067,0.0148,11016100104
FarNorthern,U/N Reef (11-017),6.8,106.52,673.1484375,680,10652,0.0672,0.2665,11017100104
FarNorthern,U/N Reef (11-018),18.38,25.05,254.38308716,1838,2505,0.4814,0.1659,11018100104
FarNorthern,U/N Reef (11-019),0.0,0.0,165.46885681,0,0,0.0,0.0,11019100104
FarNorthern,U/N Reef (11-020),0.0,13.2,133.0770874,0,1320,0.0,0.1671,11020100104
FarNorthern,U/N Reef (11-021),0.0,0.0,65.32951355,0,0,0.0,0.0,11021100104
FarNorthern,U/N Reef (11-022),0.0,14.24,2761.109375,0,1424,0.0,0.0088,11022100104
FarNorthern,U/N Reef (11-023),1.75,31.04,223.73373413,175,3104,0.0519,0.2336,11023100104
FarNorthern,U/N Reef (11-024),4.24,16.33,1523.56567383,424,1633,0.0186,0.018,11024100104
FarNorthern,U/N Reef (11-025),0.0,0.0,1700.28649902,0,0,0.0,0.0,11025100104
FarNorthern,Sinclair Islet (11-026),0.0,0.0,0.0,0,0,0.0,0.0,11026100102
FarNorthern,Sinclair Reef (11-026),0.0,0.0,225.97193909,0,0,0.0,0.0,11026100104
FarNorthern,U/N Reef (11-027),0.0,0.0,8.48339081,0,0,0.0,0.0,11027100104
FarNorthern,U/N Reef (11-028),0.0,0.0,494.76983643,0,0,0.0,0.0,11028100104
FarNorthern,U/N Cay (11-029),0.0,0.0,0.0,0,0,0.0,0.0,11029100103
FarNorthern,Monsoon Reef (11-029),0.01,4.39,427.14886475,1,439,0.0,0.0173,11029100104
FarNorthern,U/N Reef (11-030),4.65,107.26,4085.7824707,465,10726,0.0073,0.0443,11030100104
FarNorthern,U/N Reef (11-031),0.0,2.15,982.23492432,0,215,0.0,0.0037,11031100104
FarNorthern,U/N Reef (11-032),0.0,0.0,473.25326538,0,0,0.0,0.0,11032100104
FarNorthern,U/N Reef (11-033a),0.0,11.39,746.09655762,0,1139,0.0,0.0258,11033101104
FarNorthern,U/N Reef (11-033b),0.0,2.68,166.90881348,0,268,0.0,0.0271,11033102104
FarNorthern,U/N Cay (11-034),0.0,0.0,0.0,0,0,0.0,0.0,11034100103
FarNorthern,Turning Point Patches (No 2) (11-048b),0.0,0.22,6178.97265625,0,22,0.0,0.0,11048102104
FarNorthern,U/N Reef (11-049),15.59,4.78,397.78149414,1559,478,0.261,0.0202,11049100104
FarNorthern,U/N Reef (11-050),0.0,0.0,890.44213867,0,0,0.0,0.0,11050100104
FarNorthern,U/N Reef (11-051),0.0,0.0,16.22602463,0,0,0.0,0.0,11051100104
FarNorthern,Cholmondeley Islet (11-052),0.0,0.0,0.0,0,0,0.0,0.0,11052100102
FarNorthern,Cholmondeley Reef (11-052),0.0,0.0,856.57012939,0,0,0.0,0.0,11052100104
FarNorthern,Jardine Islet (11-053),0.0,0.0,0.0,0,0,0.0,0.0,11053100102
FarNorthern,Jardine Reef (11-053),0.0,0.0,167.10780334,0,0,0.0,0.0,11053100104
FarNorthern,U/N Reef (11-054),0.0,0.0,1097.26330566,0,0,0.0,0.0,11054100104
FarNorthern,Wallace Islet (11-055),0.0,0.0,0.0,0,0,0.0,0.0,11055100102
FarNorthern,Wallace Islet Reef (11-055),0.0,0.0,477.18612671,0,0,0.0,0.0,11055100104
FarNorthern,Milman-Aplin Reef (11-035),0.0,0.0,569.05633545,0,0,0.0,0.0,11035100104
FarNorthern,Milman Islet (11-035a),0.0,0.0,0.0,0,0,0.0,0.0,11035101102
FarNorthern,Aplin Islet (11-035b),0.0,0.0,0.0,0,0,0.0,0.0,11035102102
FarNorthern,Parsons Reef (11-036),9.6,12.07,1289.13720703,960,1207,0.0493,0.0158,11036100104
FarNorthern,Collette Reef (11-037),5.39,39.61,2397.60961914,539,3961,0.0146,0.0278,11037100104
FarNorthern,Douglas Islet (11-038),0.0,0.0,0.0,0,0,0.0,0.0,11038100102
FarNorthern,Douglas Islet Reef (11-038),0.0,0.0,204.56118774,0,0,0.0,0.0,11038100104
FarNorthern,U/N Reef (11-039),0.0,4.89,162.90574646,0,489,0.0,0.0505,11039100104
FarNorthern,U/N Reef (11-040),12.38,20.55,1249.96813965,1238,2055,0.0659,0.0276,11040100104
FarNorthern,U/N Reef (11-041a),0.0,0.0,29.00727654,0,0,0.0,0.0,11041101104
FarNorthern,U/N Reef (11-041b),0.0,0.0,55.05045319,0,0,0.0,0.0,11041102104
FarNorthern,U/N Reef (11-042),4.76,6.89,1144.47705078,476,689,0.028,0.0101,11042100104
FarNorthern,Onslow Reef (11-043),0.0,0.0,42.59699249,0,0,0.0,0.0,11043100104
FarNorthern,Wilds Shoal (11-044),0.0,0.87,5918.68798828,0,87,0.0,0.0002,11044100104
FarNorthern,U/N Reef (11-045),0.0,0.0,1036.70654297,0,0,0.0,0.0,11045100104
FarNorthern,U/N Reef (11-046),0.0,0.0,136.96559143,0,0,0.0,0.0,11046100104
FarNorthern,U/N Reef (11-047),0.0,0.0,383.06503296,0,0,0.0,0.0,11047100104
FarNorthern,Turning Point Patches (No 1) (11-048a),6.01,62.76,4217.90185547,601,6276,0.0093,0.0251,11048101104
FarNorthern,U/N Reef (11-071),0.0,0.0,5118.08398438,0,0,0.0,0.0,11071100104
FarNorthern,U/N Reef (11-072),0.07,0.0,81.007164,7,0,0.006,0.0,11072100104
FarNorthern,U/N Reef (11-073),0.0,1.79,62.58045197,0,179,0.0,0.0482,11073100104
FarNorthern,U/N Reef (11-074),1.9,6.35,192.18235779,190,635,0.0659,0.0556,11074100104
FarNorthern,U/N Reef (11-075),0.0,1.68,80.66517639,0,168,0.0,0.035,11075100104
FarNorthern,U/N Reef (11-076),7.34,0.52,82.61916351,734,52,0.5912,0.0106,11076100104
FarNorthern,U/N Reef (11-056a),0.0,89.2,5386.24658203,0,8920,0.0,0.028,11056101104
FarNorthern,U/N Reef (11-056b),22.86,96.5,10052.48632813,2286,9650,0.0153,0.0162,11056102104
FarNorthern,U/N Reef (11-056c),0.0,85.37,3318.39501953,0,8537,0.0,0.0433,11056103104
FarNorthern,U/N Reef (11-056d),0.0,0.0,719.23291016,0,0,0.0,0.0,11056104104
FarNorthern,Cochin Reef (11-057),2.26,21.82,2090.3215332,226,2182,0.0073,0.0175,11057100104
FarNorthern,Boydong Cays (No 1) (11-058),0.0,0.0,0.0,0,0,0.0,0.0,11058100103
FarNorthern,Parkinson Reef (11-058),0.0,0.0,241.95848083,0,0,0.0,0.0,11058100104
FarNorthern,Monkman Reef (11-059),0.0,0.0,718.74859619,0,0,0.0,0.0,11059100104
FarNorthern,Boydong Cays (No 2) (11-060),0.0,0.0,0.0,0,0,0.0,0.0,11060100103
FarNorthern,U/N Reef (11-060),0.0,0.0,199.68821716,0,0,0.0,0.0,11060100104
FarNorthern,Little Boydong Islet (11-061),0.0,0.0,0.0,0,0,0.0,0.0,11061100102
FarNorthern,Little Boydong Reef (11-061),0.0,0.0,304.01681519,0,0,0.0,0.0,11061100104
FarNorthern,Boydong Island (11-062),0.0,0.0,0.0,0,0,0.0,0.0,11062100102
FarNorthern,Boydong Island Reef (11-062),0.0,0.0,493.78137207,0,0,0.0,0.0,11062100104
FarNorthern,U/N Reef (11-063a),0.0,0.49,1089.97497559,0,49,0.0,0.0007,11063101104
FarNorthern,U/N Reef (11-063b),0.0,0.0,2381.37329102,0,0,0.0,0.0,11063102104
FarNorthern,U/N Reef (11-064),0.0,0.0,8509.6171875,0,0,0.0,0.0,11064100104
FarNorthern,U/N Reef (11-065),0.0,0.0,989.88916016,0,0,0.0,0.0,11065100104
FarNorthern,U/N Reef (11-066),0.0,0.0,225.50668335,0,0,0.0,0.0,11066100104
FarNorthern,U/N Reef (11-067),0.0,0.0,980.12927246,0,0,0.0,0.0,11067100104
FarNorthern,U/N Reef (11-068),0.0,0.0,1060.82275391,0,0,0.0,0.0,11068100104
FarNorthern,U/N Reef (11-069),0.0,0.0,5234.48828125,0,0,0.0,0.0,11069100104
FarNorthern,Maclennan Cay (11-070),0.0,0.0,0.0,0,0,0.0,0.0,11070100103
FarNorthern,Maclennan Reef (No 1) (11-070a),0.0,5.22,511.56134033,0,522,0.0,0.0172,11070101104
FarNorthern,Maclennan Reef (No 2) (11-070b),0.0,0.0,6394.81640625,0,0,0.0,0.0,11070102104
FarNorthern,Maclennan Reef (No 3) (11-070c),0.0,0.0,2829.84082031,0,0,0.0,0.0,11070103104
